"ano","sq_candidato","nome_candidato","sigla_uf","sigla_partido","qtd_doacoes","qtd_doadores","total_receita","media_receita","recursos de outros candidatos/comitês","recursos de pessoas físicas","recursos de pessoas jurídicas","recursos próprios","qtd_despesas","qtd_fornecedores","total_despesa","media_despesa","descricao_cargo","sexo","grau_instrucao","estado_civil","descricao_ocupacao","votos"
2014,140000000922,"WANDENKOLK PASTEUR GONCALVES","PA","PSDB",13,13,182633.33,14048.7176923077,100633.33,23500,38500,20000,61,56,180977.83,3231.74696428571,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",36834
2014,140000000923,"NILSON PINTO DE OLIVEIRA","PA","PSDB",72,70,838831.71,11983.3101428571,112764.51,180900,476567.2,70000,468,285,641913.72,2252.32884210526,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",193573
2014,140000000924,"LUZIANE DE LIMA SOLON OLIVEIRA","PA","PSDB",13,13,114126.68,8778.97538461539,100870,11630,1626.68,NA,45,40,90836.6,2270.915,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR",14976
2014,140000000925,"MARCO ANTONIO MARINHO DA CUNHA","PA","PSB",9,9,8150,905.555555555556,500,2500,3000,2150,18,18,8150,452.777777777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",2265
2014,140000000926,"CECÍLIA NAZARÉ MARTINS SACRAMENTO KEUFFER","PA","PSDB",5,5,14000,2800,500,NA,NA,8500,18,18,13932.8,774.044444444444,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","VIÚVO(A)","ADVOGADO",843
2014,140000000927,"FRANCISCA ALVES DE SOUSA","PA","PSDB",7,7,7230,1032.85714285714,1100,1060,NA,70,18,17,7126,419.176470588235,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",1010
2014,140000000928,"NARCISA DE MELO SANTOS","PA","PSDB",3,3,5800,1933.33333333333,NA,NA,800,NA,3,3,5800,1933.33333333333,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","OUTROS",1281
2014,140000000929,"ELIEZER PINHO DE FREITAS","PA","PSDB",2,2,1200,600,NA,1200,NA,NA,2,2,1200,600,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",2985
2014,140000000930,"WILSON CORDEIRO DE ALBUQUERQUE NETO","PA","PSDB",48,47,36775,782.446808510638,875,33700,2000,1000,72,56,36001.53,642.884464285714,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",7385
2014,140000000932,"GERSON DOS SANTOS PERES","PA","PP",14,10,550984,55098.4,50000,12000,9984,279000,179,163,922247.1,5657.95766871166,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",62072
2014,140000000933,"MARIA AUXILIADORA DA ROSA","PA","PSDB",2,2,5500,2750,500,NA,NA,NA,6,4,3450,862.5,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ECONOMISTA",688
2014,140000000934,"ARNALDO JORDY FIGUEIREDO","PA","PPS",34,33,535314.84,16221.6618181818,100275,98056.5,184933.34,30000,259,154,504289.84,3274.60935064935,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO",70950
2014,140000000935,"FAISAL FARIS MAHMOUD SALMEN HUSSAIN","PA","PPS",10,10,65261.89,6526.189,NA,65261.89,NA,NA,46,45,65249.03,1449.97844444444,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",13284
2014,140000000936,"JAIRSON DO CARMO RIBEIRO GAIA","PA","PPS",3,3,1948,649.333333333333,500,1448,NA,NA,3,3,1948,649.333333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",560
2014,140000000937,"JOSÉ ROBERTO BEZERRA NASCIMENTO","PA","PSC",36,34,333710,9815,NA,9500,245250,79360,150,135,327865.94,2428.63659259259,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",13686
2014,140000000940,"ADEMIR GALVÃO ANDRADE","PA","PSB",113,84,901979.14,10737.8469047619,432435,42000,38000,273598.14,256,208,861103.9,4139.92259615385,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ECONOMISTA",56574
2014,140000000941,"FRANCISCO ALVES DE AGUIAR","PA","PSD",78,78,575913.21,7383.50269230769,NA,311713.21,228000,34000,81,76,559713.21,7364.6475,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","COMERCIANTE",63671
2014,140000000943,"MICÉLIA DE MORAES ALVES","PA","PSD",2,2,2000,1000,NA,2000,NA,NA,2,2,2000,1000,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",671
2014,140000000944,"ÉDER MAURO CARDOSO BARRA","PA","PSD",106,101,347686.26,3442.43821782178,100877.5,188789,40524.12,18045,119,111,346881.84,3125.06162162162,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",265983
2014,140000000945,"JOSUÉ BENGTSON","PA","PTB",38,35,239816.66,6851.90457142857,108497.66,21430,20000,140664,298,238,200530.67,842.565840336134,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","DEPUTADO",122995
2014,140000000948,"DEUSIMAR PEREIRA SILVA","PA","PTN",2,2,100,50,NA,100,NA,NA,2,2,100,50,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","COMERCIANTE",254
2014,140000000949,"EDNA MARIA DE OLIVEIRA SERRÃO","PA","PTN",2,2,100,50,NA,100,NA,NA,2,2,100,50,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",312
2014,140000000952,"JOSE MACIEL DUARTE","PA","PTN",2,2,100,50,NA,100,NA,NA,2,2,100,50,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","PESCADOR",236
2014,140000000954,"MARIA EVANDINA PAIXÃO DE SOUZA","PA","PTN",2,2,100,50,NA,100,NA,NA,2,2,100,50,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",17
2014,140000000958,"SEBASTIÃO NASCIMENTO DE FREITAS","PA","PTN",3,3,700,233.333333333333,NA,100,NA,600,3,3,700,233.333333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",0
2014,140000001042,"MARIA DE FATIMA FILGUEIRA DA LUZ","PA","PCB",2,2,971,485.5,NA,NA,600,371,1,1,600,600,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO MUNICIPAL",0
2014,140000001050,"NICIAS LOPES RIBEIRO","PA","PSDB",23,20,290240,14512,100740,170500,14000,30000,100,68,234490,3448.38235294118,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","VIÚVO(A)","ENGENHEIRO",34155
2014,140000001051,"JULIA MARIA GODINHO DA CRUZ MARINHO","PA","PSC",24,21,85978.33,4094.20619047619,108313.33,24000,3890,6000,128,89,108259.86,1216.40292134831,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PEDAGOGO",86949
2014,140000001052,"CARLOS ALBERTO DA SILVA","PA","PSB",8,7,14000,2000,NA,4300,NA,10700,19,19,14918.12,785.164210526316,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",20549
2014,140000001054,"ELENILSON JOSE SANTOS DA COSTA","PA","PT do B",6,6,25000,4166.66666666667,500,2100,NA,22400,24,22,23805.17,1082.05318181818,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO",14213
2014,140000001055,"JOÃO VIANA DA SILVA","PA","PTC",4,4,14500,3625,NA,4500,NA,10000,4,4,14500,3625,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","EMPRESÁRIO",1717
2014,140000001056,"JUVENCIO ANTONIO VERGOLINO DIAS","PA","PTC",10,8,5855,731.875,5530,1050,NA,NA,10,8,5855,731.875,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",968
2014,140000001101,"CARLOS ALBERTO OLIVEIRA DO COUTO JUNIOR","PA","PTB",4,4,25700,6425,25500,200,NA,NA,8,8,25700,3212.5,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",1362
2014,140000001162,"MÁRIO DAVID PRADO SÁ","PA","PSB",6,6,6120,1020,NA,4500,NA,1620,6,6,6120,1020,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",682
2014,140000001166,"CRISTINA VASCONCELOS NUNES","PA","PV",12,12,3715,309.583333333333,3515,100,100,NA,12,12,3715,309.583333333333,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","BIÓLOGO",1044
2014,140000001167,"MARIA DA LUZ BORGE DIAS","PA","PV",9,9,3650,405.555555555556,3450,200,NA,NA,9,9,3650,405.555555555556,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","DONA DE CASA",61
2014,150000000008,"JOSÉ ALBERTO MAGNO REGIS","PB","PTC",2,2,270.3,135.15,250,NA,NA,20.3,2,2,270.3,135.15,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","COMERCIANTE",182
2014,150000000011,"RENAN PALMEIRA COSTA","PB","PSOL",6,6,6350,1058.33333333333,NA,4400,NA,1950,13,13,6218.91,478.377692307692,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",8240
2014,150000000014,"JOSÉ SILVA DOS SANTOS","PB","PSOL",8,8,2105,263.125,NA,1925,180,NA,4,4,2060,515,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS",1698
2014,150000000026,"LILIAN PALMEIRA COSTA","PB","PSOL",2,2,480,240,NA,480,NA,NA,2,2,480,240,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",87
2014,150000000029,"MARIA JANETE GUEDES BELARMINO","PB","PSOL",2,2,480,240,NA,480,NA,NA,2,2,480,240,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO","DIVORCIADO(A)","COMERCIANTE",95
2014,150000000030,"LUIZ ANTÔNIO LÚCIO RANGEL","PB","PSOL",18,15,7774.4,518.293333333333,NA,9874.4,NA,500,26,18,6874.4,381.911111111111,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","ARTESÃO",48157
2014,150000000034,"DANIEL DIAS DE OLIVEIRA","PB","PSOL",5,5,790,158,NA,NA,NA,790,7,7,790,112.857142857143,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","TRABALHADOR DE CONSTRUÇÃO CIVIL",448
2014,150000000035,"SÍLVIO ROBERTO CALAÇO","PB","PSOL",5,5,1850,370,NA,480,NA,1370,9,9,1850,205.555555555556,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","AGENTE POSTAL",462
2014,150000000171,"ANDRÉ AUGUSTO CASTRO DO AMARAL FILHO","PB","PMDB",9,9,104000.64,11555.6266666667,17466.67,63033.97,13500,10000,22,22,104000.64,4727.30181818182,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",6552
2014,150000000172,"EVISNALDO CRUZ DE ANDRADE","PB","PMDB",4,4,18866.67,4716.6675,NA,1400,17466.67,NA,5,5,18866.67,3773.334,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO ESTADUAL",2111
2014,150000000173,"HUGO MOTTA WANDERLEY DA NOBREGA","PB","PMDB",38,30,634779.17,21159.3056666667,34759.17,68000,1e+05,NA,257,184,520619.26,2829.4525,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO",123686
2014,150000000174,"JAQUELINE BARBOSA","PB","PMDB",2,2,300,150,NA,300,NA,NA,2,2,300,150,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","RECEPCIONISTA",343
2014,150000000175,"MANOEL ALVES DA SILVA JUNIOR","PB","PMDB",23,20,886562.32,44328.116,167587.66,25600,75000,30000,347,271,1179043.77,4350.71501845018,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",105693
2014,150000000176,"MARIA AUXILIADORA SILVEIRA SANTOS","PB","PMDB",2,2,600,300,NA,600,NA,NA,2,2,600,300,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PEDAGOGO",1070
2014,150000000177,"MARIA CARMÉN SILVA CAVALCANTI DE ALBUQUERQUE","PB","PMDB",2,2,600,300,NA,600,NA,NA,2,2,600,300,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",154
2014,150000000178,"VENEZIANO VITAL DO RÊGO SEGUNDO NETO","PB","PMDB",16,16,1088197.33,68012.333125,47150,41047.33,NA,NA,156,93,894304.38,9616.17612903226,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",177680
2014,150000000179,"VITAL FARIAS","PB","PSB",7,7,259500,37071.4285714286,NA,259500,NA,NA,75,71,259799.98,3659.15464788732,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÚSICO",2953
2014,150000000180,"JOSÉ FREIRE DA COSTA","PB","PSB",33,33,40668.88,1232.3903030303,12218.24,18188.64,2040,8222,32,32,40668.88,1270.9025,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VEREADOR",19768
2014,150000000181,"JOSÉ EVALDO COSTA","PB","PSB",17,17,111830.34,6578.25529411765,6235.75,10000,75610.5,19984.09,58,53,106661.94,2012.48943396226,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","JORNALISTA E REDATOR",11141
2014,150000000182,"JOSE EDVALDO ROSAS","PB","PSB",78,61,209660.11,3437.05098360656,15573.25,101240.86,42266,9000,161,97,406528.11,4191.01144329897,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","SERVIDOR PÚBLICO FEDERAL",50171
2014,150000000185,"MICHELLE PINTO ARAUJO","PB","PSL",17,17,19616.45,1153.90882352941,3245,16323,NA,48.45,39,23,14998.15,652.09347826087,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","RELAÇÕES-PÚBLICAS",5721
2014,150000000187,"JONATHAS ARRUDA DE ALBUQUERQUE","PB","PPL",2,2,2700,1350,NA,NA,NA,2700,5,5,2700,540,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",0
2014,150000000188,"JOSE HONORATO DE LIMA","PB","PPL",10,10,5505.74,550.574,3805.74,1700,NA,NA,10,10,5505.74,550.574,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","BIÓLOGO",0
2014,150000000189,"LUCIVALDO DA SILVA CAITANO","PB","PPL",9,9,1146,127.333333333333,291,450,405,NA,9,9,1146,127.333333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",1492
2014,150000000191,"FERNANDO ANTONIO BEZERRA DE MEDEIROS","PB","PRTB",16,14,7643.74,545.981428571429,7548.74,NA,NA,540,18,16,7502.14,468.88375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","AGRICULTOR",2306
2014,150000000192,"GILVAN OLIVEIRA COSTA","PB","PRTB",5,5,15000,3000,NA,15000,NA,NA,10,10,15000,1500,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",6701
2014,150000000194,"DAMIÃO FELICIANO DA SILVA","PB","PDT",22,22,577519.75,26250.8977272727,107857.75,84000,12662,223000,225,215,555827.12,2585.24241860465,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",67558
2014,150000000195,"PAULO ROBERTO AGOSTINHO MEIRELES","PB","PDT",18,17,18449.25,1085.25,6101.25,4948,1200,8200,24,24,17426.68,726.111666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",9352
2014,150000000198,"JOSÉ LEONCIO DA SILVA JUNIOR","PB","PT",14,14,10045.24,717.517142857143,2785.24,3960,NA,300,13,12,10015.13,834.594166666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",2424
2014,150000000199,"LUIZ ALBUQUERQUE COUTO","PB","PT",90,87,400402.66,4602.32942528736,7857.75,226144.91,38900,34500,541,236,333266.35,1412.14555084746,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","DEPUTADO",69922
2014,150000000201,"ODON BEZERRA CAVALCANTI SOBRINHO","PB","PT",12,12,205243.25,17103.6041666667,2475.25,5400,191785,5583,59,55,196993.25,3581.69545454545,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",22253
2014,150000000202,"RICARDO CARDOSO AGRA DE CASTRO","PB","PT",8,8,9815.24,1226.905,2715.24,1900,NA,3200,10,10,9815.24,981.524,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",878
2014,150000000204,"UBIRATAN PEREIRA DE OLIVEIRA","PB","PT",19,18,43777.87,2432.10388888889,NA,31807.87,3470,7000,37,32,39727.87,1241.4959375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR",12258
2014,150000000205,"PERCIVAL HENRIQUES DE SOUZA NETO","PB","PC do B",65,62,145703,2350.04838709677,307,118446,25750,4400,62,48,143148.15,2982.253125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",3474
2014,150000000206,"BENEDITA SIQUEIRA DE OLIVEIRA","PB","DEM",2,2,500,250,NA,500,NA,NA,2,2,500,250,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","VIÚVO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",83
2014,150000000207,"EFRAIM DE ARAÚJO MORAIS FILHO","PB","DEM",20,18,742050,41225,750,12000,384500,24800,220,153,720799.75,4711.10947712418,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",103477
2014,150000000209,"ALVARO GAUDENCIO NETO","PB","PHS",25,23,22675.74,985.901739130435,NA,3760,8975.74,10990,32,29,23452.99,808.723793103448,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",5715
2014,150000000210,"DENIS SOARES DOS SANTOS","PB","PV",12,12,13272.25,1106.02083333333,6672.25,NA,NA,6600,14,14,13035.55,931.110714285714,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO",1705
2014,150000000212,"HAYANNE WALESKA DOS SANTOS CABRAL","PB","PV",7,7,4273.25,610.464285714286,4273.25,NA,NA,NA,7,7,4273.25,610.464285714286,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",992
2014,150000000213,"WASHINGTON JOSÉ PESSOA FURTADO RODRIGUES DINIZ","PB","PV",9,9,5083.25,564.805555555556,4873.25,NA,NA,210,9,9,5073.25,563.694444444444,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",1068
2014,150000000215,"FLAVIO LUIZ DE MENEZES","PB","PRP",10,10,6345.24,634.524,5745.24,600,NA,NA,10,10,6345.24,634.524,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","BANCÁRIO E ECONOMIÁRIO",322
2014,150000000216,"JOSEMY DA COSTA DA SILVA","PB","PRP",26,25,15648.25,625.93,6180.85,7967.4,NA,2500,28,27,16368.25,606.231481481482,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",2070
2014,150000000219,"ANNY MICHELLY FEIJÓ VIEIRA CORREIA","PB","PRTB",1,1,307,307,NA,NA,307,NA,1,1,307,307,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","VIÚVO(A)","OUTROS",228
2014,150000000220,"ROBERTO LOPES BURITY","PB","PSB",11,11,23339.64,2121.78545454545,8299.64,3000,NA,12040,16,15,22819.64,1521.30933333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",2540
2014,150000000221,"JOSÉ LACERDA BRASILEIRO","PB","PSB",13,13,11159.24,858.403076923077,8159.24,2800,NA,200,15,15,11037.64,735.842666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",2892
2014,150000000222,"ANGELA PATRICIA DE OLIVEIRA ALVES","PB","PHS",7,7,1218,174,1218,NA,NA,NA,7,7,1218,174,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS",297
2014,150000000382,"GIVONALDO SANTIAGO","PB","PROS",4,4,970,242.5,NA,970,NA,NA,6,6,970,161.666666666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",464
2014,150000000394,"ROBSON MARQUES XAVIER","PB","PROS",1,1,4000,4000,NA,4000,NA,NA,4,4,4000,1000,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR",3162
2014,150000000473,"AGUINALDO VELLOSO BORGES RIBEIRO","PB","PP",41,34,1446221.25,42535.9191176471,1451.25,NA,465000,NA,393,353,1594385.16,4516.67184135977,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",161999
2014,150000000475,"ANTONIO BARBOSA DA SILVA","PB","PMN",3,3,5870,1956.66666666667,2170,NA,NA,3700,9,7,8528.05,1218.29285714286,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL",1365
2014,150000000476,"BENJAMIN GOMES MARANHÃO NETO","PB","SD",21,19,471839.31,24833.6478947368,17003.31,51650,45000,12500,137,114,466217.31,4089.62552631579,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",63433
2014,150000000479,"ELENILDO GOMES DA SILVA","PB","PP",5,5,9889.63,1977.926,6389.63,3500,NA,NA,7,7,9889.63,1412.80428571429,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL",976
2014,150000000481,"FERNANDO ANTONIO BORGES DE SOUZA","PB","PP",11,11,156543.31,14231.21,8019.31,1024,NA,147500,63,54,141729.31,2624.61685185185,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS",7360
2014,150000000482,"FRANCIMAR VIEIRA LINS","PB","PRB",9,9,16489.31,1832.14555555556,11609.31,3000,1000,NA,13,13,16489.31,1268.40846153846,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR",3453
2014,150000000483,"FRANCISCO DE ASSIS SOUSA","PB","PPS",9,9,5959.73,662.192222222222,620,1500,NA,3839.73,11,10,5659.73,565.973,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",3125
2014,150000000486,"IJEILSON RODRIGUES DA SILVA","PB","PMN",4,4,2115,528.75,620,500,NA,995,7,7,2115,302.142857142857,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","AGRICULTOR",1405
2014,150000000487,"ISAAC VENERANDO PEREIRA DE LIMA","PB","PT do B",5,5,5288.4,1057.68,4670,600,NA,18.4,5,5,5288.4,1057.68,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO",14650
2014,150000000488,"IVANILDO DUNGA GONÇALVES","PB","PMN",13,13,15543.1,1195.62307692308,2090,8707,NA,4460,22,22,15543.1,706.504545454545,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PEDAGOGO",1315
2014,150000000490,"JOSÉ ERÁCLITO ARAÚJO SOUZA","PB","PSD",7,7,12785.31,1826.47285714286,8485.31,300,NA,4000,8,8,12785.31,1598.16375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",562
2014,150000000491,"JOSÉ LUIZ PEREIRA GONÇALVES","PB","PRB",54,54,171832.51,3182.08351851852,9311.31,51521.2,1000,5000,183,136,165282.3,1215.31102941176,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",30044
2014,150000000492,"JOSÉ WELLINGTON ROBERTO","PB","PR",16,11,1346134,122375.818181818,6884,14250,1e+05,NA,861,803,2052481.93,2556.01734744707,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO",104799
2014,150000000493,"JUNIO BATISTA DE LIMA","PB","PTN",4,3,1344,448,620,1448,NA,NA,4,3,1344,448,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",1531
