"ano","sequencial_candidato","nome","uf","partido","quantidade_doacoes","quantidade_doadores","total_receita","media_receita","recursos_de_outros_candidatos/comites","recursos_de_pessoas_fisicas","recursos_de_pessoas_juridicas","recursos_proprios","quantidade_despesas","quantidade_fornecedores","total_despesa","media_despesa","cargo","sexo","grau","estado_civil","ocupacao","votos"
2010,80000000136,"ADEMIR ANTONIO FREITAS DA SILVA","ES","PRB",14,14,5440.05,388.575,3720.05,360,NA,NA,19,17,4067.32,239.254117647059,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",1451
2010,80000000137,"BRAZ BARROS DA SILVA","ES","PR",24,24,47635.55,1984.81458333333,2325.55,17010,10500,17800,75,67,45055.55,672.470895522388,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",7119
2010,80000000138,"CARLOS HUMBERTO MANNATO","ES","PDT",29,27,468825.38,17363.902962963,110043.38,25782,232000,16000,214,213,521238.12,2447.12732394366,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",60700
2010,80000000139,"DILCEA MARVILA DE OLIVEIRA","ES","PR",22,22,44960.05,2043.63863636364,2500.05,15760,5500,21200,41,38,42231.05,1111.34342105263,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","PEDAGOGO",9046
2010,80000000140,"EMERSON GONÇALVES DA ROCHA","ES","PP",21,20,37182.94,1859.147,4089.94,8500,4500,20000,28,28,37932.94,1354.74785714286,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL CIVIL",3452
2010,80000000141,"EMILIO HORTLEB MOREIRA COIMBRA","ES","PR",21,21,10219.36,486.63619047619,2100.05,5810,709.31,1600,19,19,10219.36,537.861052631579,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",1800
2010,80000000142,"ENILDA MARTINS DE ARAUJO","ES","PV",49,44,79384.27,1804.18795454545,3421.34,86687.93,NA,NA,62,55,80608.42,1465.60763636364,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","FARMACÊUTICO",4754
2010,80000000144,"FABIO LUBE RANGEL","ES","PDT",13,13,45311.26,3485.48153846154,16737.94,11350,NA,17223.32,54,34,42311.26,1244.44882352941,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","DIVORCIADO(A)","VEREADOR",5385
2010,80000000145,"JOAO LUIZ DA CUNHA TEIXEIRA","ES","PV",16,14,15132.41,1080.88642857143,3275.11,2482.3,NA,11050,19,18,16749.09,930.505,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ARQUEÓLOGO",2037
2010,80000000147,"JORGE SILVA","ES","PDT",179,175,258445.05,1476.82885714286,32775.05,120220,96500,44300,581,455,250185.05,549.857252747253,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",67262
2010,80000000149,"JUDSON JORGE DIAS MONTEIRO","ES","PHS",17,17,19739.05,1161.12058823529,12100.05,1170,1350,5119,39,28,19721.84,704.351428571429,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",10671
2010,80000000150,"JURANDY LOUREIRO BARROSO","ES","PSC",23,20,276026.18,13801.309,16226.18,31500,89200,24100,427,422,378866.18,897.787156398104,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",27737
2010,80000000151,"LAURIETE RODRIGUES DE ALMEIDA","ES","PSC",28,26,174697.31,6719.12730769231,2415.05,17507.26,45000,5000,303,266,212099.76,797.367518796992,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","CANTOR E COMPOSITOR",69818
2010,80000000152,"LEDIR DA SILVA PORTO","ES","PR",34,33,395615.45,11988.346969697,34506.62,24500,209900,2708.83,328,251,333599.46,1329.08151394422,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",46057
2010,80000000153,"MARCUS ANTONIO VICENTE","ES","PP",164,156,1563039.38,10019.4832051282,22045.38,84700,1059526.37,220669.52,1199,1081,1465601.88,1355.78342275671,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",57866
2010,80000000154,"NODIR BATISTA DE MELLO COLOMBO","ES","PC do B",18,17,17300.05,1017.65,3675.05,10300,NA,4000,27,27,17975.05,665.742592592593,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",3647
2010,80000000155,"RAFAEL FAVATTO GARCIA","ES","PR",19,19,268808.43,14147.8121052632,102270,20900,135638.43,10000,413,410,632412.93,1542.47056097561,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",53768
2010,80000000156,"REGINA DE CASSIA CARDOZO PEDRONI","ES","PDT",9,9,14259.99,1584.44333333333,10000,2160,2099.99,NA,33,33,14259.99,432.120909090909,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",5928
2010,80000000157,"ROSELY MARIA SANTOS PISSINATTI","ES","PV",11,10,2820.11,282.011,1925.11,170,NA,50,16,16,3495.11,218.444375,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","CASADO(A)","FOTÓGRAFO E ASSEMELHADOS",1105
2010,80000000158,"SUELI RANGEL SILVA VIDIGAL","ES","PDT",73,70,1874788.63,26782.6947142857,214363.63,51895,1631030,2500,604,596,1922492.82,3225.65909395973,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","DEPUTADO",141578
2010,80000000162,"ADRIANO FRANCISCO ROCHA","ES","PSL",4,4,6850,1712.5,4200,NA,NA,2650,6,5,6787.35,1357.47,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","CONTADOR",709
2010,80000000163,"RENAN GUIMARÃES ESCOPELI GOMES","ES","PRTB",3,3,4950,1650,4200,NA,NA,750,3,3,4950,1650,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MILITAR REFORMADO",747
2010,80000000190,"ALECSANDRO MOREIRA DOS SANTOS","ES","PMDB",10,9,5526.55,614.061111111111,4875.05,NA,NA,2151.5,21,17,6504.05,382.591176470588,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","CONTADOR",1155
2010,80000000191,"AUDIFAX CHARLES PIMENTEL BARCELOS","ES","PSB",67,66,877839.19,13300.5937878788,3167.19,72722,440600,NA,382,380,915890.22,2410.23742105263,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",161856
2010,80000000192,"CAMILO COLA","ES","PMDB",49,47,1822738.18,38781.6634042553,1466.38,48763,1790508.8,132000,1299,1232,1707775.34,1386.18128246753,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","VIÚVO(A)","EMPRESÁRIO",70285
2010,80000000195,"EDSON WILSON BERNARDES FRANCA","ES","PT",31,31,87923.97,2836.25709677419,11054.17,25700,31600,18090,102,101,86185.17,853.318514851485,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES",10300
2010,80000000196,"FABIANO ELIAS VIEIRA","ES","PT",19,18,25509.85,1417.21388888889,1875.05,5800,NA,21030,46,43,28009.85,651.391860465116,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","BANCÁRIO E ECONOMIÁRIO",6761
2010,80000000197,"FRANCISCO TARCISIO SILVA","ES","PSB",15,14,72105.05,5150.36071428571,2325.05,NA,10000,8430,39,39,92105.05,2361.66794871795,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","SERVIDOR PÚBLICO MUNICIPAL",25374
2010,80000000198,"GUILHERME NARCISO DE LACERDA","ES","PT",28,26,1513964.68,58229.4107692308,9709.68,40000,457000,10000,680,637,1513214.83,2375.53348508634,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ECONOMISTA",48353
2010,80000000199,"IRINY NICOLAU CORRES LOPES","ES","PT",140,136,1547354.52,11377.6067647059,4674.72,217500,650700,222000,915,868,1750518.54,2016.72642857143,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","DEPUTADO",74534
2010,80000000200,"JOABE SILVA DE OLIVEIRA","ES","PTC",11,11,7150.05,650.004545454545,2100.05,5000,NA,50,14,12,6700.87,558.405833333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",388
2010,80000000201,"LAZARO COSTALONGA SILOTTI","ES","PSB",20,18,53525.05,2973.61388888889,23675.05,15100,8500,NA,44,43,55775.05,1297.09418604651,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","REPRESENTANTE COMERCIAL",4521
2010,80000000202,"LUCINIO CASTELO DE ASSUMCAO","ES","PSB",25,25,193674.05,7746.962,2325.05,17860,3039,1100,32,31,191982.77,6192.99258064516,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",65797
2010,80000000203,"MANOEL RODRIGUES DA VITORIA","ES","PT",18,16,78861.61,4928.850625,5211.61,8700,87000,8750,87,77,111691.11,1450.5338961039,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO INCOMPLETO","CASADO(A)","COMERCIANTE",9914
2010,80000000204,"MARCIA ALMEIDA MACHADO","ES","PSB",25,20,58375.05,2918.7525,2325.05,22800,NA,8900,50,45,76242.65,1694.28111111111,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO SUPERIOR",2505
2010,80000000205,"MAXWELL DE SOUSA OLIVEIRA","ES","PTC",7,7,2160.05,308.578571428571,2100.05,NA,NA,60,7,7,2160.05,308.578571428571,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS",324
2010,80000000206,"MOIZES DE SOUZA","ES","PTC",5,5,4725.82,945.164,NA,NA,1700,3025.82,10,9,4725.12,525.013333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO",642
2010,80000000207,"PAULO ROBERTO FOLETTO","ES","PSB",84,79,748716.72,9477.42683544304,2325.05,23766.67,343775,10000,136,119,666506.7,5600.89663865546,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MÉDICO",99312
2010,80000000208,"RICARDO ROSETTI CONDE","ES","PSB",32,31,119288.05,3848.00161290323,12050.05,17188,15400,25300,169,142,104028.05,732.591901408451,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",21803
2010,80000000209,"ROSILDA DE FREITAS","ES","PMDB",56,53,822957.72,15527.5041509434,102325.05,64000,59952.67,59680,851,827,908677.94,1098.76413542926,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","DEPUTADO",96454
2010,80000000210,"WELINGTON COIMBRA","ES","PMDB",41,41,1236550.64,30159.7717073171,388275.05,63167.09,635108.5,NA,453,318,1096223.24,3447.24289308176,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",105458
2010,80000000211,"WILSON RAMOS FILHO","ES","PT",16,16,11482.79,717.674375,2187.61,6100,NA,1715.38,18,18,11482.79,637.932777777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR",2491
2010,80000000341,"JAILSON BARBOSA","ES","PSB",49,48,133073.78,2772.37041666667,2325.05,37093,NA,33305.73,187,187,134073.78,716.972085561497,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO MUNICIPAL",3434
2010,80000000380,"GUSTAVO DE BIASE NUNES DA ROCHA","ES","PSOL",3,3,2661,887,NA,640,NA,21,3,3,2641.05,880.35,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO MUNICIPAL",3405
2010,80000000390,"FABRICIO PASSOS COELHO","ES","PSOL",24,21,6496.6,309.361904761905,2662.6,1720,1200,1214,10,10,6795.1,679.51,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","BANCÁRIO E ECONOMIÁRIO",1770
2010,80000000437,"AFONSO RODRIGUES PEREIRA FILHO","ES","PSDB",67,66,361179,5472.40909090909,62600,237000,4000,62079,84,75,324554.43,4327.3924,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",9621
2010,80000000438,"CARLOS MAGNO CANAL","ES","PMN",8,8,29040.61,3630.07625,22600,450,NA,2990.61,45,44,28929.4,657.486363636364,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","AGRICULTOR",1937
2010,80000000439,"CESAR ROBERTO COLNAGHI","ES","PSDB",69,67,814395.65,12155.1589552239,259100,91500,492470,6125.65,320,196,579077.65,2954.47780612245,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",80728
2010,80000000442,"FRANZ TRISTAO DE ALMEIDA","ES","PMN",3,3,5400,1800,NA,3000,NA,2400,5,5,5400,1080,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",2943
2010,80000000443,"HELIOSANDRO MATTOS SILVA","ES","PMN",10,10,66375,6637.5,42600,10700,13075,NA,34,33,65628.82,1988.75212121212,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR",7142
2010,80000000569,"EFIGENIO BATISTA","ES","PTB",4,4,9000,2250,NA,2800,3000,3000,26,24,8999,374.958333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS",140
2010,80000000571,"JOELMO PONTES","ES","PTB",12,12,57933.06,4827.755,NA,2125,NA,55808.06,18,17,55450.56,3261.79764705882,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO",5941
2010,80000000572,"MARIA ELIANA DADALTO MELO","ES","PTB",21,21,49423,2353.47619047619,4300,28043,8180,8900,27,26,47923,1843.19230769231,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO MÉDIO",16512
2010,80000000573,"MAURICIO DOS SANTOS GALANTE","ES","PTB",4,4,8101,2025.25,2600,NA,NA,5501,17,16,7751,484.4375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SEPARADO(A) JUDICIALMENTE","ADVOGADO",1028
2010,80000000574,"MAX FREITAS MAURO FILHO","ES","PTB",22,22,197350,8970.45454545455,12600,22050,98000,19700,105,83,163316.13,1967.66421686747,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",79509
2010,80000000575,"PAULO CESAR GOMES","ES","PTB",16,10,20015,2001.5,2600,NA,55000,5015,68,59,57181.85,969.183898305085,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",7947
2010,80000000595,"GILBERTO CLEMENTINO DOS SANTOS","ES","PPS",8,6,10350,1725,2600,NA,NA,13500,8,7,11848,1692.57142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS",777
2010,80000000640,"GERALDO LUZIA DE OLIVEIRA JUNIOR","ES","PPS",16,16,58580,3661.25,NA,20815,35700,520,26,26,58568.3,2252.62692307692,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS",41362
2010,80000000641,"ALCANTARO VICTOR LAZZARINI CAMPOS","ES","PPS",13,13,48518,3732.15384615385,30000,7400,11118,NA,78,78,48518,622.025641025641,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",6058
2010,80000000643,"VALDIR RIBEIRO","ES","PPS",4,4,2675,668.75,NA,2675,NA,NA,4,4,2675,668.75,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO","CASADO(A)","GARI OU LIXEIRO",5723
2010,80000000655,"ALEXANDRE VALDO MAITAN","ES","PDT",75,74,52608.47,710.92527027027,2325.05,19483.42,NA,14000,129,117,47587.19,406.72811965812,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO",9281
2010,80000000656,"DELIO PARRINI IGLESIAS","ES","PDT",9,9,7375.05,819.45,3875.05,3000,NA,500,7,7,7375.05,1053.57857142857,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",6642
2010,80000000659,"EDSON DA FONSECA BASTOS","ES","PV",19,18,24497.55,1360.975,7725.05,11200,6160,NA,26,23,23220.27,1009.57695652174,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS",11582
2010,80000000660,"LUIZ CARLOS COSTA","ES","PRB",20,20,85822.35,4291.1175,11267.35,29130,12825,2000,46,40,66853.89,1671.34725,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA",8415
2010,80000000662,"GENARIO JOSE DA MATA","ES","PDT",7,7,11133.64,1590.52,6136.35,NA,NA,4997.29,12,10,10533.64,1053.364,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO SUPERIOR",16247
2010,80000000722,"VALDIVO PEREIRA PRATIS","ES","PSOL",2,2,3446.1,1723.05,3446.1,NA,NA,NA,2,2,3446.1,1723.05,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS",1175
2010,80000000724,"RALPH DE MENEZES LOBATO","ES","PSB",11,11,19537.55,1776.14090909091,1987.55,300,6630,620,19,18,19371.32,1076.18444444444,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO",535
2010,80000000745,"ANTONIO MOREIRA","ES","DEM",9,9,11813.56,1312.61777777778,2600,NA,NA,9213.56,9,9,11812.61,1312.51222222222,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)",4283
2010,90000000077,"ALESSANDRO MENDONÇA CABRAL","GO","PTB",14,14,55479.15,3962.79642857143,12379.15,18500,NA,24600,25,25,55479.15,2219.166,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS",717
2010,90000000078,"ANTONIO ALENCAR FILHO","GO","PSDB",24,22,42070.62,1912.30090909091,27155.5,10265.12,5000,NA,65,51,40896.06,801.883529411765,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR",7530
2010,90000000079,"ANTONIO PEDRO DE CAMARGO","GO","PRB",2,2,631.1,315.55,NA,NA,NA,631.1,9,8,630.75,78.84375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","DIVORCIADO(A)","VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA",541
2010,90000000080,"ARMANDO VERGÍLIO DOS SANTOS JÚNIOR","GO","PMN",153,148,3518789.87,23775.6072297297,738970,159000,1949719.87,1125300,1707,1324,3361563.79,2538.94546072508,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES",103231
2010,90000000081,"ARTHUR MARIANO CELESTINO NETO","GO","PTB",14,12,15649.15,1304.09583333333,18355.15,2014,NA,570,13,11,15649.15,1422.65,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","VETERINÁRIO",2639
2010,90000000082,"CARLOS ALBERTO LEREIA DA SILVA","GO","PSDB",78,71,3483967,49069.9577464789,20495,708310,1518967,168500,2779,2158,2175429.41,1008.07664967563,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","DEPUTADO",98427
2010,90000000086,"DOMINGOS PAULA DE SOUZA","GO","PTB",17,16,134755,8422.1875,83425,5000,6280,40650,102,99,127755,1290.45454545455,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","SOLTEIRO(A)","VEREADOR",6117
2010,90000000090,"HEULER ABREU CRUVINEL","GO","DEM",110,105,2793895.98,26608.5331428571,113496,967095.54,987300.42,783986.5,1466,1455,2833056.08,1947.11758075601,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PRODUTOR AGROPECUÁRIO",76796
2010,90000000091,"JOAO CAMPOS DE ARAUJO","GO","PSDB",88,85,545630.59,6419.18341176471,NA,160764.68,237901.16,56458.75,478,343,438496.53,1278.4155393586,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",135968
2010,90000000092,"JORGE DOS REIS PINHEIRO","GO","PRB",41,41,858638.46,20942.4014634146,358403.46,75300,357000,18000,277,177,792738.9,4478.75084745763,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",48510
2010,90000000094,"JOVAIR OLIVEIRA ARANTES","GO","PTB",53,52,2270351.01,43660.5963461538,595495.06,64555.95,1513700,146000,2901,2634,2039428.3,774.270425208808,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",147624
2010,90000000097,"LEONARDO MOURA VILELA","GO","PSDB",109,104,2415678.79,23227.6806730769,356905.45,141825,1575139.06,120530.61,1646,1617,2495753.78,1543.44698824985,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",91924
2010,90000000098,"MAGDA MOFATTO HON","GO","PTB",29,20,937693.32,46884.666,5620,4500,202573.32,2200000,2778,2579,2033679.19,788.55338891043,"DEPUTADO FEDERAL","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO","VIÚVO(A)","EMPRESÁRIO",54887
2010,90000000099,"MARCELO DE MELO METSAVAHT","GO","PTB",3,3,6780,2260,6780,NA,NA,NA,3,3,6780,2260,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE",1065
2010,90000000100,"MIRIAN GARCIA SAMPAIO PIMENTA","GO","PSDB",26,21,216738.14,10320.8638095238,2506.87,3200,267000,2031.27,402,334,252267.64,755.292335329341,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR",16893
2010,90000000103,"RAIMUNDO NONATO VIEIRA FONTENELE","GO","PTB",13,12,7137.9,594.825,5015.5,NA,NA,3372.4,12,10,6907.9,690.79,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO",320
2010,90000000104,"RICARDO RIBEIRO ALVES","GO","PRB",2,2,689.25,344.625,NA,NA,NA,689.25,4,4,689.25,172.3125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO ESTADUAL",758
2010,90000000105,"RONALDO RAMOS CAIADO","GO","DEM",262,255,2679675.5,10508.531372549,345480.5,447534.86,1375328,2732.14,2119,2027,2683066.09,1323.66358658115,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO",167591
2010,90000000106,"SAMUEL GUILSIMAR ALMEIDA","GO","PSDB",63,62,523935,8450.56451612903,NA,93755,198000,292300,747,740,607731.44,821.258702702703,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO",32261
2010,90000000107,"THIAGO MACHADO MATIAS","GO","DEM",9,9,14975,1663.88888888889,NA,4975,NA,NA,11,11,14975,1361.36363636364,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",4541
2010,90000000108,"VALDIVINO JOSE DE OLIVEIRA","GO","PSDB",27,27,2160225.54,80008.3533333333,116216.04,24590,1650100,NA,1388,814,1526047.51,1874.75124078624,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",51237
2010,90000000109,"VETER MARTINS MORAIS","GO","PSDB",116,114,1510211.21,13247.466754386,1295491.21,191470,NA,7750,265,227,1491948.84,6572.46185022026,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO",23349
2010,90000000110,"VILMAR DA SILVA ROCHA","GO","DEM",41,35,1383405.1,39525.86,82900,86800,1283200,10000,897,805,1188524.79,1476.42831055901,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR DE ENSINO SUPERIOR",85773
2010,90000000111,"WALDIR DA SILVA CAMELO","GO","DEM",27,27,27564,1020.88888888889,NA,24564,NA,3000,32,31,27561.5,889.08064516129,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO",799
2010,90000000112,"WALDIR SOARES DE OLIVEIRA","GO","PSDB",14,14,37360,2668.57142857143,600,17700,6420,2640,19,19,37360,1966.31578947368,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS",40448
2010,90000000205,"CARLOS LUIZ MACHADO DE BRITO","GO","PTC",1,1,19440,19440,19440,NA,NA,NA,1,1,19440,19440,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","PROFESSOR DE ENSINO FUNDAMENTAL",163
2010,90000000207,"DARIO ALVES PAIVA NETO","GO","PSL",32,29,337565.12,11640.1765517241,183482,57550,1e+05,2533.12,81,75,336628.82,4488.38426666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO ESTADUAL",8942
